0.06434741870655176,0.05140637436790746,0.6407976713011724,0.07577477958201684,0.11070243394426989,0.05697132209808158
0.0020090521398547097,0.005789183733444798,0.09539447852435348,0.47677973302782534,0.2547529378435713,0.16527461473095031
0.23360965639794032,0.23427190602999395,0.2680552344941754,0.0009672471476344887,0.26304458424145133,5.1371688804468615e-05
0.23390014224280428,0.23386776425425188,0.2660767717588861,1.3868469634866372e-05,0.2661307325719251,1.0720702497900602e-05
0.0004312663191097131,0.0002591040317428322,0.07480426100704717,0.4953841111197004,0.26134266074198426,0.16777859678041565
0.15375109115225483,0.06504447421694337,0.09636385528684986,0.22701455322436936,0.22789428721596214,0.22993173890362045
0.1807601597274663,0.17044339355517424,0.4628103897687881,0.0028783617963745495,0.18155294173964703,0.0015547534125499609
0.1526476017150035,0.04332145519298925,0.1674235826686831,0.08831163430474367,0.33053553032134186,0.21776019579723854
0.28629000379251995,0.20450197919452756,0.2633148582364537,0.00034363923071389473,0.2453631724109827,0.0001863471348021774
0.18300527971716515,0.15673694394604087,0.1790305576806516,0.09524000249162015,0.2858166825987957,0.10017053356572649
0.21586356665864367,0.2034522741619523,0.30957103790672014,0.017950685234522097,0.205910897895527,0.047251538142634865
0.1411488405543589,0.057091865258871104,0.3656430204248211,0.05243281646430039,0.24122053635074567,0.14246292094690285
0.19205023075971858,0.2933204583208079,0.25953864483155686,0.0340984143781509,0.22045904071577335,0.0005332109939925272
0.18456694621090705,0.09691467482730948,0.14426533406257855,0.2693276954027702,0.2077719601546558,0.09715338934177889
0.23346750964281396,0.2407633380344313,0.299130259061172,0.00014596073083732446,0.22633228718565354,0.00016064534509191376
0.26549431007479135,0.2074402386958479,0.2321933761126895,0.03734251550613581,0.23282100793360244,0.02470855167693296
0.23360965639794032,0.23427190602999395,0.2680552344941754,0.0009672471476344887,0.26304458424145133,5.1371688804468615e-05
0.2260226022610024,0.2260226022583871,0.2260226022597721,1.2138134695956325e-12,0.2603260326032255,0.061606160616399
0.2861317097774133,0.20439044889088234,0.2632838062194045,0.0004843937400917756,0.24542809796317566,0.00028154340903222724
0.10758768858807304,0.0016594130251721228,0.056151265161671356,0.1789220433026849,0.055277031006355976,0.6004025589160427
0.08049261822641587,0.04735623132366626,0.11876786544964006,0.3926171750933319,0.2834587475339154,0.07730736237303037
0.0656914473726183,0.012753728259942497,0.06553031272792566,0.3641608285437419,0.09875358737213048,0.39311009572364103
0.12698102596848404,0.11826192285959372,0.10386200950891405,0.21572490241238543,0.15813246774130135,0.27703767150932135
0.23806118863779857,0.10335645924912301,0.11756838716223023,0.20525319137494613,0.19068409002012562,0.1450766835557765
0.11076318948789603,0.055831924845933134,0.049007256281860576,0.3927086395728239,0.20648337364308766,0.18520561616839862
0.14272797108667243,0.10792130916156241,0.12066493393772511,0.07589516382643595,0.23339738205277735,0.3193932399348267
0.10699134469718942,0.19557912445001557,0.005912297250548653,0.11733584740266714,0.41189995874596413,0.16228142745361507
0.001532534669405569,0.0012314050276595358,0.45375001482184135,0.004649209510739066,0.1780253030193405,0.3608115329510139
0.083818988815259,0.05010507634872269,0.15265182709832298,0.3784953128839324,0.303965248714946,0.030963546138816876
0.07646608361541765,0.03112408689858423,0.08025154142470173,0.41176358541240365,0.1849296358536698,0.215465066795223
0.2297611018635109,0.23464054894954053,0.29491446885250777,0.007944435841054354,0.22664601563344822,0.006093428859938239
0.0013863833038233887,0.0009002141764450963,0.0012637907802165406,0.7406883731821026,0.027462480892035523,0.22829875766537697
0.00011752817770428224,5.332244739104464e-05,9.759389396379586e-05,0.9814214450450848,0.00028273736644172324,0.018027373069414314
0.0026075622711527586,0.0016821037994241444,0.07154582138646709,0.8072726170537173,0.11442269629657704,0.0024691991926617135
